,reserve0,reserve1,reserveUSD,dailyVolumeToken0,dailyVolumeToken1,date
0,2.0,700.0,694.6672791348128,0.0,0.0,2020-10-08
1,7.081232698784326,2413.370759656477,4537.653984057982,0.08123352650857257,27.925308165331796,2020-10-09
2,6.014748288005758,2088.0905713348093,4299.796433216865,0.1293042372185937,44.82321214096353,2020-10-10
3,1.9766999388924753,708.4951807208341,1437.624318330977,0.2892633042947938,100.95114762794282,2020-10-11
4,5.2e-17,1.9358e-14,3.96133572855373e-14,0.06955259368966794,25.794084463074643,2020-10-12
5,107.975979911939,44234.940257030925,89196.44157616666,11.78054606809005,4817.436930925352,2020-10-23
6,171.5811996853629,70010.35711962132,140515.62585518963,4.818184886967642,1965.5376677989705,2020-10-24
7,239.04056958729763,93588.62595566415,188667.5487313318,78.12022362650788,29635.50880305088,2020-10-25
8,412.740527238104,161306.65636791664,321018.563022229,39.352770451593344,15658.635109455734,2020-10-26
9,402.55497765752784,161244.5711576375,323004.63537534303,35.353663774691256,13810.869084728216,2020-10-27
10,204.79964176557831,79363.83967652304,158649.610015885,11.28524807172118,4454.848684593015,2020-10-28
11,216.8154716226467,84487.48400210023,171419.82383817527,6.957604446557582,2696.7696711510685,2020-10-29
12,224.2047831844218,84038.40504802273,170263.91133870833,17.841141427138826,6766.21344714903,2020-10-30
13,255.8897389365819,99314.35430984845,198305.80887315096,11.43423321579394,4377.232230737034,2020-10-31
14,207.198590775854,81102.42884257824,161653.6681698321,5.434890774548398,2120.5064341373554,2020-11-01
15,245.42402649734512,95004.22549725298,191691.5094541147,8.143104013335165,3162.9319516284004,2020-11-02
16,250.08706017298476,96013.37166571434,192237.55650464867,10.45622969923052,3995.059656835169,2020-11-03
17,243.3858975336198,95713.30054802918,193217.29469703115,15.57885040525507,6035.672800100906,2020-11-04
18,187.83600881081952,100959.35066408307,269351.3655383472,68.08283905817368,29363.683857915694,2020-11-05
19,24.975331750054753,11482.521754490775,22505.403729469585,57.10339360026367,26798.24748173323,2020-11-06
20,1.169800814953869,525.6221390086487,1044.185119680876,1.830425138868606,899.601473149992,2020-11-07
21,1.1534910777268537,534.0139448017985,1067.9306007501968,0.6928254048902447,325.06590892689763,2020-11-08
22,1.1769843947990848,524.5270451351132,1053.4152735075022,0.8698381646266607,400.81387181874675,2020-11-09
23,0.26356560015504443,118.90503467720971,235.43318146524464,1.4470455825406447,663.296550862118,2020-11-10
24,0.2596607707001126,120.71430528656956,241.54812932785487,0.015415995114234395,7.007411595609477,2020-11-11
25,0.2607440115688688,120.21430528656956,242.50712192315024,0.00108324086875617,0.5,2020-11-12
26,0.2591590185504693,121.047947572065,243.74511371179187,0.07335880762616293,32.469972135897095,2020-11-13
27,0.258083655070069,121.65774095755371,235.72663613554778,0.07404415247823516,38.11487468395379,2020-11-14
28,0.261528511829613,120.06891118354838,234.01542731452102,0.009841974037388457,4.607058270596009,2020-11-15
29,0.26108471053271476,120.30495094088094,242.47638246196627,0.023050121458132778,10.835257524441207,2020-11-16
30,0.2552776701195663,123.04993278669292,244.69977556500928,0.005807040413148481,2.7449818458119735,2020-11-17
31,0.1833713233915647,87.53516200452844,174.61344001632952,0.012245184704871336,5.936582920951896,2020-11-18
32,0.18473553588967684,87.04928954605104,174.1517564951357,0.11011506088322952,60.485872458477395,2020-11-19
33,0.18060201494461386,89.07614040582061,182.0938872733228,0.023629207887296146,11.494206622686162,2020-11-20
34,0.17392848377088693,92.51335017417513,183.77955057199677,0.01245999863180186,6.4238925873276695,2020-11-21
35,0.1668542909855404,96.46016962726894,189.2036808813593,0.014580174076528582,8.050302165123094,2020-11-22
36,0.1647986212297553,97.67482485732285,197.43994752653273,0.006526410707806623,3.7574721396932,2020-11-23
37,0.16266943778738147,98.9571491897906,198.11819659073922,0.002129489487901516,1.2825099516324563,2020-11-24
38,0.16613944453525595,96.90915514196479,198.5363820141368,0.010786772397651393,6.3230609329421315,2020-11-25
39,0.1768437727363309,91.06939432393769,181.33901003746487,0.016727289624250685,8.959692687302363,2020-11-26
40,0.17747690365705598,90.75591588406657,180.05573818810885,0.00736109210705647,3.856037783537716,2020-11-27
41,0.17192000563419907,93.70115365116027,184.26438338692796,0.007395582588774668,3.877840457661355,2020-11-28
42,0.1701296329283431,94.69022295964729,190.2975903300711,0.001808998264827486,0.9991897518921509,2020-11-29
43,0.16502182598866516,97.63095123117927,197.792268311661,0.00565284855294954,3.2554757747686494,2020-11-30
44,0.1653743046763181,97.42533360342459,197.68643541661314,0.001400970574275208,0.8232064382798204,2020-12-01
45,0.1681020458105024,95.86283073029192,199.37080966176399,0.010780940840390503,6.154842220647333,2020-12-02
46,0.16371179961772153,98.45717798795937,200.58098695924903,0.01309945441664193,7.905614434562146,2020-12-03
47,0.16704731466465358,96.51178413842557,192.43576523106253,0.011685731480948477,7.014262950229059,2020-12-04
48,0.16374085691457504,98.46818552861042,194.13735130108063,0.004199480587854783,2.4867732949537036,2020-12-05
49,0.16503699604869146,97.70706686859809,196.86276796260813,0.006878339794766974,4.117211721569481,2020-12-06
50,0.16449634384990316,98.0291688670267,196.24165493816574,0.000540652198788279,0.3221019984286025,2020-12-07
51,0.1700884764883081,94.82487397004876,192.6115550856416,0.011257379316805998,6.320144919769287,2020-12-08
52,0.17243166178941935,93.54228765444252,195.06741021699202,0.003659982015819202,2.0217750494646354,2020-12-09
53,0.12645592142261958,69.37560400057617,141.68249096278038,0.000963950030269424,0.5274556684660969,2020-12-10
54,0.1265258122273163,69.34348761957236,139.28204301811826,0.003823613733017495,2.0658306299663036,2020-12-11
55,0.12862902484358166,68.2138039397786,142.28882891256768,0.002608916523456774,1.3981433200610602,2020-12-12
56,0.11977161100533223,73.27396274810467,141.32242355980483,0.008857413838249424,5.060158808326068,2020-12-13
57,0.12023143883301947,73.0003105786091,143.30628445284088,0.003644751438290958,2.187834523099405,2020-12-14
58,0.1200778129703089,73.10913007903129,143.2005771993274,0.008507787594940317,5.200537104255635,2020-12-15
59,0.1189387303219834,73.81604482943682,146.78584521177623,0.003681741712965879,2.2342410990674084,2020-12-16
60,0.11398291975078198,77.0362886962642,154.53097789658608,0.005463891316632639,3.5606292167655487,2020-12-17
61,0.11368637033002438,77.25817198476537,146.21586775729875,0.010509706587499367,6.916416965898433,2020-12-18
62,0.11623270192022626,75.57097651638955,152.62117602269927,0.002726151682834542,1.8043699220536589,2020-12-19
63,0.1158804116934278,75.81014958522937,150.52293732459685,0.004818024896921279,3.1543379067616715,2020-12-20
64,0.11659651151806523,75.37388119859366,151.20698750173779,0.015811418309174746,9.740720687555658,2020-12-21
65,0.11917594391581353,73.74816591137844,149.44756606364274,0.003037145726063115,1.9092627775918483,2020-12-22
66,0.12133931056167097,72.44727472029521,144.72708963327432,0.007799071110164871,4.686652858924892,2020-12-23
67,0.11913640377289567,73.79646265538666,143.38290892455964,0.005230540765167229,3.159979141823466,2020-12-24
68,0.11861847681007501,74.11965306125136,148.02360209877628,0.000517926962820658,0.3231904058646937,2020-12-25
69,0.11806082112865761,74.47080882964538,148.03457774300435,0.000557655681417399,0.35115576839402635,2020-12-26
70,0.11464033253778194,76.70340354669104,156.63920949417803,0.005366456122150734,3.519270732398523,2020-12-27
71,0.110622164411911,79.50166749564096,161.97161658640383,0.005734221747998274,3.9866178831382513,2020-12-28
72,0.10329082480134895,85.17366402608978,151.82069990006315,0.012380788282327245,9.323173075764311,2020-12-29
73,0.11163764799440251,78.85046042566371,162.26218648172895,0.02068648875528009,15.515648723808642,2020-12-30
74,0.10700553841959878,82.28968355109204,165.58336491737649,0.011396335074182282,8.56417664090743,2020-12-31
75,0.11207339911567135,78.58694570209182,165.24733268034961,0.008519381457726896,6.2768178964023615,2021-01-01
76,0.10645032093661663,82.90218655898742,166.72508029588835,0.0719103499667064,53.35904674155231,2021-01-02
77,0.09646717574477498,91.51830330046963,187.02162310615864,0.013455451597810761,11.792291421582373,2021-01-03
78,0.09126860611063561,96.82707621627108,193.0907165605903,0.03083093181034601,31.451748592880932,2021-01-04
79,0.09043225733642739,97.77626716341697,196.00057007671765,0.016826830344039024,17.709109358421298,2021-01-05
80,0.08617911012531934,102.68912857163916,207.0852791977854,0.02472854035438698,28.981022429874592,2021-01-06
81,0.0878768380387642,100.76581472790784,214.03664117681592,0.01740187075967855,20.53247553465062,2021-01-07
82,0.08575078651354995,103.33295367087858,207.21854997152013,0.01916222403886992,22.8454372867817,2021-01-08
83,0.08361079085076985,106.01225751559254,209.94936508742245,0.009313071651218406,11.254193686030133,2021-01-09
84,0.08418114620046328,105.40161317217071,206.79344812396945,0.02832908723604236,36.4948743558295,2021-01-10
85,0.09140194405815756,97.22098066742096,193.4950761184857,0.04644568906562541,48.34336516471293,2021-01-11
86,0.09546006923763732,93.26919630044148,185.91068886687324,0.05960143298796229,63.042579126642096,2021-01-12
87,0.09086909124040445,98.1718349685655,195.56037520799666,0.059632605496934894,63.489755023626834,2021-01-13
88,0.08731873815290615,102.24849288392296,205.529476628942,0.024770079723412625,27.778250969295396,2021-01-14
89,0.0873554767464135,102.26912288508825,204.2869950479421,0.018165037505212277,21.223258971059355,2021-01-15
90,0.08292812459988914,107.94300595832775,203.16701497383409,0.05803953867036179,68.06762752025699,2021-01-16
91,0.08555508114084984,104.73195734589481,206.12421059981546,0.028112489869074147,34.59932334547345,2021-01-17
92,0.08493985418188017,105.6044254000345,209.51407945420922,0.03110880484739372,37.36791289942664,2021-01-18
93,0.07832094534158231,114.87593986163702,221.97306858436409,0.08386671967260935,110.07111878069563,2021-01-19
94,0.08203486016744407,109.9637982569522,219.36017116052062,0.0730952497188561,95.05605775834019,2021-01-20
95,0.09014903565278076,100.23135829876817,201.27582380058195,0.04729101495064273,58.06353991700245,2021-01-21
96,0.08255692594044149,109.63778157057396,206.53747786866197,0.04912023509933662,61.552690355415336,2021-01-22
97,0.08576500934902472,105.63567692378729,216.8911783774547,0.026712961230507357,33.35862267993038,2021-01-23
98,0.0820082475014927,110.54443973882523,220.4006122803513,0.017538273383440512,22.876361084407872,2021-01-24
99,0.08569757964982315,105.93645931381857,213.44628031448536,0.03888178764388695,52.999280356149384,2021-01-25
100,0.08338095210727371,109.12563447034675,217.81712285482385,0.06390656938629846,81.28661252162502,2021-01-26
101,0.08568025014657972,106.38042086346849,210.59598777484015,0.04868532862972534,62.13344122539808,2021-01-27
102,0.08208028266642622,111.20256714952244,218.6611553475545,0.03985765700097031,50.636511444732335,2021-01-28
103,0.08588739668453829,106.7634905651092,218.93585158977982,0.12753509422150652,170.01968035146325,2021-01-29
104,0.0812230411165415,113.05980830853004,222.7000953441775,0.04067836760734625,53.80887319747971,2021-01-30
105,0.08364421629449881,109.90125897223643,219.06062544308165,0.028951107995608304,38.1350796111017,2021-01-31
106,0.08303631221664463,110.77370530485534,221.25030812471044,0.017141917228930898,22.38938396043909,2021-02-01
107,0.07669902386693599,120.02612290791075,237.16254987356484,0.022338854700069244,31.689636929149636,2021-02-02
108,0.07497640126738452,122.86483329449038,246.73179133049595,0.01684390003035403,26.507155746616363,2021-02-03
109,0.07633175854951882,120.73205376096666,242.20333132573657,0.010152839107645395,16.510392544573687,2021-02-04
110,0.07299433931384429,126.38830332508152,252.10616010992018,0.027101949395198967,44.021567205757606,2021-02-05
111,0.07343998048863398,125.71892888679842,256.09289544695037,0.01903000633153922,32.588866442402534,2021-02-06
112,0.0781547387277876,118.2751283228307,239.57285416030342,0.030707836590944736,47.2337539345947,2021-02-07
113,0.07495948721560933,123.43028514445743,256.471786828503,0.02327125288841566,37.52151803404046,2021-02-08
114,0.07396264139838762,125.31746349309924,245.05446826037024,0.04424711151561857,74.70145737388114,2021-02-09
115,0.07381115348683627,125.78368421897117,245.9811485763415,0.04036513458450474,70.78106945686504,2021-02-10
116,0.07294863553162494,127.37540383922841,252.98370724727297,0.020004164376078958,34.82324387427785,2021-02-11
117,0.07045546085842275,132.19271882158043,234.12205272619627,0.05514847165852605,104.01692839234984,2021-02-12
118,0.07070349061614084,132.10071618204447,262.7429732545435,0.06590400628385158,126.37396412133226,2021-02-13
119,0.0668511820887968,139.92228774979114,231.293374520797,0.03443693822970891,68.07388540341367,2021-02-14
120,0.07268223482192879,128.9186511171155,223.33495304188523,0.04124100809014877,75.31104171704361,2021-02-15
121,0.06895417791323505,136.26753935757847,236.90957399993704,0.06564360265986931,124.67483528279965,2021-02-16
